,mean_MAE,sza,grain_size,algae,lwc,bc,dust,indices,single_indices
080123_SNOW7,0.0062524593,42.500000298023224,673.0330738463579,20353.992571279,0.06586444157387564,1.6544062356455222,160936.76959361136,153,2313
080123_SNOW8,0.005798944,42.599999755620956,771.038724633884,31831.783182315223,0.07024038461289116,633.9252694394872,89978.29232048632,154,1234
080123_SNOW9,0.0059984843,42.599999755620956,762.710384301115,31759.76216398791,0.07282114803877035,592.0884205853231,65944.24254426493,155,2675
080623_SNOW10,0.0056947,50.899999439716346,886.3874872547786,40125.922617821285,0.0636566613333917,0.21970510158711878,170550.04288970487,156,2136
080623_SNOW11,0.005592743,51.89999997615815,935.5621400019293,32812.787822018254,0.05433864214038103,0.42524981681249924,227845.08636482013,157,337
080623_SNOW12,0.0050790333,53.09999942779542,1134.0765543333546,24450.333064271144,0.05604119550480395,62.740171961834264,202802.13265769545,158,878
080623_SNOW13,0.0072012986,53.70000064373017,966.3304689734234,40231.02151125694,0.05718081075663675,2.2081689113768372,91554.35789044618,159,159
080623_SNOW15,0.0067647016,55.00000029802323,1210.9712108160986,30183.508475113373,0.0601209460637781,1.3747554503385602,31243.739272269064,160,2860
080623_SNOW16,0.0074687754,55.80000042915345,1164.1597458928102,26007.25081505917,0.05999767538919844,3.287015150747211,19173.70195516803,161,1241
080623_SNOW17,0.005507589,56.99999988079072,1136.796720257134,21238.764864596957,0.06045785797101782,0.4240528785951195,88229.00387138587,162,1782
080623_SNOW18,0.0052944464,58.00000041723252,1152.5824914928721,22824.917602604004,0.07108973622137828,109.23771361736897,25341.29273840287,163,3403
080623_SNOW19,0.0066040307,58.89999926090241,1151.6187748432649,17248.798743897398,0.06015553723170075,1.713831126461683,145105.6318421833,164,3224
080623_SNOW1,0.0068137026,45.100000351667404,990.7310323144884,2715.6155241683664,0.051431295673739344,2.6256465484562557,1038429.5180049834,165,2685
080623_SNOW20,0.0062899115,60.20000040531159,1138.3789811182924,25168.4595648568,0.06601013052020849,1.0799049424614726,80094.90466718865,166,2326
080623_SNOW21,0.0058754133,61.30000114440919,1173.1161558355548,25961.136117852995,0.06298940590058064,0.10101334684067541,114592.07183659528,167,3407
080623_SNOW22,0.0051590013,62.00000107288361,1141.8431463902248,30214.65235450872,0.06157669188608578,179.3035011491255,30743.72379482475,168,168
080623_SNOW23,0.004674642,62.70000100135804,1831.797629041157,6322.935512363138,0.06869932589470232,23.463925533795802,106060.87868367492,169,2329
