,mean_MAE,sza,grain_size,algae,lwc,bc,dust,indices,single_indices
080123_SNOW3,0.005629607,42.999999821186066,872.9880853182141,14838.170691742025,0.06867776184574349,776.6285550699429,180197.30359484634,149,149
080123_SNOW4,0.006572072,42.80000016093254,938.6450791792377,34999.65925884117,0.06682289165942726,917.5294323843489,50875.14863372326,150,150
080123_SNOW5,0.0057053994,42.69999995827675,912.8605455055084,27898.707829833613,0.06453646434719476,641.7027916226871,43351.27889429002,151,151
080123_SNOW6,0.005718364,42.599999755620956,822.0101696691739,31754.09629150028,0.0641644096512282,449.8411011618077,66411.34878348956,152,152
080123_SNOW7,0.0062528173,42.500000298023224,673.0308187035076,20354.051453129443,0.06586449169280975,1.6698185850171903,160923.4317703459,153,153
080123_SNOW8,0.005804809,42.599999755620956,771.3378158612489,31851.71396367856,0.07025520734415881,634.2435771305557,90197.46442733104,154,154
080123_SNOW9,0.006031398,42.599999755620956,763.4186193991097,31819.55711650979,0.07285469278561155,592.9621089758073,66660.89487758915,155,155
080623_SNOW10,0.0056947754,50.899999439716346,886.3861246555786,40126.01641962583,0.06365667725091105,0.2293567262364813,170541.99183089336,156,156
080623_SNOW11,0.005592811,51.89999997615815,935.5606729160621,32812.93641182167,0.05433867842726737,0.4338171928007898,227835.70770574053,157,157
080623_SNOW12,0.005079037,53.09999942779542,1134.0766932736476,24450.34765677005,0.05604119790191927,62.74017040153871,202802.48763461495,158,158
080623_SNOW13,0.007201487,53.70000064373017,966.3279672236143,40231.40595186416,0.0571809516090603,2.2258939541263416,91538.54045021812,159,159
080623_SNOW15,0.0067647533,55.00000029802323,1210.9705184859877,30183.601176339864,0.06012099880145999,1.374603682542612,31241.988889743236,160,160
080623_SNOW16,0.0074948757,55.80000042915345,1163.8431898288206,25932.599422106843,0.059959921653405836,4.3967366407703725,18304.278413998047,161,161
080623_SNOW17,0.005507655,56.99999988079072,1136.7959275055457,21238.747634838153,0.06045783682551237,0.4232237271587548,88226.49784661866,162,162
080623_SNOW18,0.0052945064,58.00000041723252,1152.5832424203486,22825.097312095706,0.0710898158999864,109.24030386647249,25343.60390706684,163,163
080623_SNOW19,0.0066042175,58.89999926090241,1151.616506992638,17248.77570095779,0.06015556429289969,1.7205225258449617,145097.55685197495,164,164
080623_SNOW1,0.0068212324,45.100000351667404,990.6218866023394,2729.160539519236,0.05143110804681064,3.4657941261413723,1037705.1809211322,165,165
080623_SNOW20,0.00629,60.20000040531159,1138.3771662805589,25168.59435476522,0.06601024153152565,1.0883365366640976,80088.04029755382,166,166
080623_SNOW21,0.0058754357,61.30000114440919,1173.1159598022177,25961.14910246926,0.06298943384669986,0.10034829172230476,114591.35957575166,167,167
080623_SNOW22,0.005159078,62.00000107288361,1141.8434613699976,30214.74001347664,0.0615767489696749,179.3050124406857,30745.092697577184,168,168
080623_SNOW23,0.0046746642,62.70000100135804,1831.798262331097,6323.046351460119,0.06869943233631166,23.465903341899256,106062.40590750903,169,169
080623_SNOW24,0.005085543,64.19999957084657,1930.8057564408207,41049.89378878203,0.0529838527249861,14.23604049291969,199831.46930517664,170,170
080623_SNOW25,0.005178048,65.50000071525575,2225.2276760238074,24351.554435391143,0.06708041584942719,326.5665378044611,585781.1027115725,171,171
080623_SNOW2,0.007479174,45.40000021457672,788.4595363859198,12366.278093484607,0.051514903105278884,2.758921990929363,233697.39306506643,172,172
080623_SNOW3,0.0074211736,46.20000034570694,861.8635410416243,11481.840396109848,0.0547730308364329,0.10752662066286647,115375.40980674962,173,173
080623_SNOW4,0.005251316,46.900000274181366,867.5876170080086,19670.130001521306,0.0581618776788842,0.5141093086428353,208570.725228465,174,174
080623_SNOW5,0.00865415,47.39999979734421,743.0794245966483,28477.574782110667,0.05160537626085933,3.8893298106051537,142763.8065528636,175,175
